"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","nwspol","tvtot","dcldef","dclenv","dclintr","dclmig","dclwlfr","euftf","freehms","gincdif","lrscale","polcmpl","polintr","trstep","trstlgl","trstplc","trstplt","trstprl","trstprt","trstun","vote","imbgeco","imueclt","prtvtit","prtvtbit","prtvtcit","prtclit","prtclbit","prtclcit","prtcldit","gndr","agea","edulvla","edulvlb","emplrel","marital","marsts","edlvit","edlvdit","edlveit","regionit","mnrgtjb","implvdm","ccnthum","yrbrn"
"ESS9e03_1",9,"3.1","17.02.2021",45611,"IT",1.0262675,1.4414546,1.9090637,2.7518287,0.00010210648,2419,15843,30,,,,,,,8,7,2,77,,3,77,77,77,77,77,77,77,2,7,10,,,66,,,,66,1,36,,213,1,,66,,,4,,,,,1983
"ESS9e03_1",9,"3.1","17.02.2021",45614,"IT",1.0195882,0.7366171,1.9090637,1.4062489,0.000102775375,2403,15836,60,,,,,,,7,1,1,10,,2,5,6,5,2,4,3,5,1,0,0,,,13,,,,13,1,38,,720,1,,66,,,20,,,,,1981
"ESS9e03_1",9,"3.1","17.02.2021",45616,"IT",1.0100923,1.0558808,1.9090637,2.0157437,0.000103741586,2404,15823,935,,,,,,,7,1,1,4,,1,8,8,8,4,5,4,8,1,8,8,,,1,,,,1,2,31,,720,2,,6,,,18,,,,,1987
"ESS9e03_1",9,"3.1","17.02.2021",45620,"IT",1.0100923,1.0042933,1.9090637,1.9172598,0.000103741586,2404,15829,300,,,,,,,0,2,2,5,,2,1,1,7,8,7,8,0,2,2,1,,,66,,,,9,1,70,,213,1,,66,,,4,,,,,1949
"ESS9e03_1",9,"3.1","17.02.2021",45662,"IT",1.0063483,0.90111184,1.9090637,1.7202798,0.00010412755,2420,15352,30,,,,,,,5,3,3,5,,2,0,5,6,1,5,1,3,1,5,5,,,77,,,,66,2,57,,720,1,,66,,,17,,,,,1962
"ESS9e03_1",9,"3.1","17.02.2021",45699,"IT",1.0001941,1.0956889,1.9090637,2.09174,0.000104768245,2415,15649,0,,,,,,,7,2,1,77,,4,4,3,5,2,1,2,4,3,8,5,,,66,,,,66,1,16,,213,6,,6,,,4,,,,,2003
"ESS9e03_1",9,"3.1","17.02.2021",45702,"IT",1.0100923,1.0523928,1.9090637,2.009085,0.000103741586,2404,15809,150,,,,,,,8,3,2,5,,3,6,7,7,7,6,7,7,1,7,4,,,77,,,,66,1,37,,313,6,,6,,,9,,,,,1982
"ESS9e03_1",9,"3.1","17.02.2021",45774,"IT",1.0694721,1.2058064,1.9090637,2.3019612,0.00009798158,2400,15412,60,,,,,,,1,1,3,6,,1,2,3,3,2,6,2,3,1,2,5,,,7,,,,9,1,44,,321,1,,6,,,6,,,,,1975
"ESS9e03_1",9,"3.1","17.02.2021",45795,"IT",1.0100923,1.0042933,1.9090637,1.9172598,0.000103741586,2404,15806,10,,,,,,,2,4,1,4,,3,5,7,6,5,5,5,5,1,0,2,,,7,,,,7,1,73,,213,1,,1,,,4,,,,,1946
"ESS9e03_1",9,"3.1","17.02.2021",45830,"IT",0.98061144,0.9266244,1.9090637,1.768985,0.00010686044,2411,15468,15,,,,,,,10,2,2,88,,4,5,8,9,2,6,0,7,1,8,6,,,77,,,,66,2,71,,113,1,,66,,,2,,,,,1948
"ESS9e03_1",9,"3.1","17.02.2021",45858,"IT",1.0672629,1.441986,1.9090637,2.752843,0.000098184406,2406,15845,806,,,,,,,6,3,2,6,,4,3,3,5,0,6,0,5,1,3,8,,,7,,,,7,2,48,,213,1,,2,,,4,,,,,1971
"ESS9e03_1",9,"3.1","17.02.2021",45864,"IT",0.58198583,0.5655304,1.9090637,1.0796336,0.00018005348,2425,15803,300,,,,,,,8,2,1,3,,2,5,8,8,5,7,7,6,1,8,8,,,1,,,,66,2,60,,720,1,,66,,,17,,,,,1959
"ESS9e03_1",9,"3.1","17.02.2021",45873,"IT",0.994965,0.9428369,1.9090637,1.7999356,0.000105318846,2416,15732,10,,,,,,,0,4,1,2,,4,2,6,6,0,5,1,3,1,0,0,,,7,,,,7,2,57,,0,6,,5,,,1,,,,,1962
"ESS9e03_1",9,"3.1","17.02.2021",45876,"IT",0.8877146,0.81672454,1.9090637,1.5591791,0.000118043085,2402,15824,1078,,,,,,,4,3,4,10,,2,7,6,7,4,5,4,9,1,10,8,,,1,,,,1,1,71,,321,1,,4,,,6,,,,,1948
"ESS9e03_1",9,"3.1","17.02.2021",45942,"IT",1.0672629,1.2060584,1.9090637,2.3024423,0.000098184406,2406,15850,767,,,,,,,7,2,1,7,,4,10,10,10,5,10,10,10,1,5,2,,,8,,,,66,1,30,,213,1,,66,,,4,,,,,1989
"ESS9e03_1",9,"3.1","17.02.2021",45966,"IT",0.97213084,0.96383446,1.9090637,1.8400214,0.000107792664,2408,15374,120,,,,,,,0,5,3,8,,1,8,7,7,3,5,2,5,1,4,4,,,9,,,,9,1,77,,213,1,,4,,,4,,,,,1942
"ESS9e03_1",9,"3.1","17.02.2021",46010,"IT",0.9577362,0.7164591,1.9090637,1.367766,0.000109412766,2423,15866,40,,,,,,,5,2,2,4,,3,5,5,5,5,5,5,5,1,5,5,,,7,,,,7,2,57,,313,1,,66,,,9,,,,,1962
"ESS9e03_1",9,"3.1","17.02.2021",46033,"IT",0.994965,0.7188278,1.9090637,1.372288,0.000105318846,2416,15725,120,,,,,,,5,2,2,77,,4,0,2,4,0,0,0,0,1,4,4,,,77,,,,66,1,43,,520,2,,66,,,11,,,,,1976
"ESS9e03_1",9,"3.1","17.02.2021",46048,"IT",1.0262675,1.2149494,1.9090637,2.3194156,0.00010210648,2419,15360,8888,,,,,,,5,2,2,9,,1,5,4,6,6,7,6,6,1,5,5,,,9,,,,9,2,36,,620,1,,6,,,15,,,,,1983
"ESS9e03_1",9,"3.1","17.02.2021",46064,"IT",1.0388976,0.6814325,1.9090637,1.300898,0.00010086515,2422,15383,665,,,,,,,3,3,3,9,,2,8,5,7,3,6,3,8,1,5,3,,,77,,,,77,1,999,,620,1,,3,,,13,,,,,7777
"ESS9e03_1",9,"3.1","17.02.2021",46077,"IT",1.0100923,1.1991694,1.9090637,2.2892907,0.000103741586,2404,15822,60,,,,,,,5,1,2,88,,4,4,6,7,4,4,4,4,2,6,5,,,66,,,,66,2,42,,720,1,,6,,,17,,,,,1977
"ESS9e03_1",9,"3.1","17.02.2021",46079,"IT",0.87221473,0.89442366,1.9090637,1.7075117,0.000120140794,2399,15602,30,,,,,,,5,3,2,77,,4,5,7,10,3,4,3,88,2,4,2,,,66,,,,66,2,66,,213,6,,66,,,4,,,,,1953
"ESS9e03_1",9,"3.1","17.02.2021",46085,"IT",1.0694721,1.0967038,1.9090637,2.0936773,0.00009798158,2400,15417,120,,,,,,,8,2,1,6,,2,5,8,8,5,6,3,6,1,6,6,,,77,,,,66,2,71,,213,6,,5,,,4,,,,,1948
"ESS9e03_1",9,"3.1","17.02.2021",46094,"IT",1.0001941,1.069865,1.9090637,2.0424404,0.000104768245,2415,15675,180,,,,,,,10,3,1,88,,4,88,88,5,88,88,88,10,3,10,10,,,66,,,,66,2,23,,321,1,,6,,,6,,,,,1996
"ESS9e03_1",9,"3.1","17.02.2021",46180,"IT",1.0500532,0.78551936,1.9090637,1.4996065,0.00009979358,2424,15399,30,,,,,,,3,2,2,77,,2,0,5,5,2,5,2,5,1,2,3,,,7,,,,7,2,60,,321,2,,66,,,6,,,,,1959
"ESS9e03_1",9,"3.1","17.02.2021",46240,"IT",1.0857118,0.8492605,1.9090637,1.6212924,0.000096516,2401,15554,0,,,,,,,5,3,2,4,,2,5,8,9,5,6,5,6,1,5,6,,,6,,,,6,1,85,,720,1,,1,,,17,,,,,1934
"ESS9e03_1",9,"3.1","17.02.2021",46246,"IT",0.97213084,0.87935793,1.9090637,1.6787503,0.000107792664,2408,15367,45,,,,,,,5,3,2,7,,3,4,7,9,2,5,2,5,1,5,5,,,9,,,,66,2,37,,313,1,,66,,,9,,,,,1982
"ESS9e03_1",9,"3.1","17.02.2021",46252,"IT",0.98061144,0.9665595,1.9090637,1.8452237,0.00010686044,2411,15478,120,,,,,,,88,1,2,5,,4,5,5,7,3,5,3,6,1,5,5,,,77,,,,66,2,24,,323,8,,6,,,8,,,,,1995
"ESS9e03_1",9,"3.1","17.02.2021",46270,"IT",1.0857118,1.2241161,1.9090637,2.3369155,0.000096516,2401,15418,20,,,,,,,5,1,2,77,,3,0,1,8,2,0,2,2,1,6,6,,,77,,,,77,1,38,,313,1,,66,,,9,,,,,1981
"ESS9e03_1",9,"3.1","17.02.2021",46361,"IT",1.0967351,1.0873753,1.9090637,2.0758686,0.000095545925,2398,15371,120,,,,,,,5,2,3,7,,2,2,2,7,0,4,2,4,1,8,8,,,8,,,,66,1,65,,213,1,,66,,,4,,,,,1954
"ESS9e03_1",9,"3.1","17.02.2021",46373,"IT",1.0001941,0.98183435,1.9090637,1.8743843,0.000104768245,2415,15640,15,,,,,,,3,2,2,7,,3,1,4,6,1,1,1,1,1,2,2,,,9,,,,66,2,44,,321,6,,66,,,6,,,,,1975
"ESS9e03_1",9,"3.1","17.02.2021",46387,"IT",0.9702025,0.8924006,1.9090637,1.7036496,0.000108006905,2409,15860,603,,,,,,,3,1,1,7,,4,1,3,3,0,0,0,1,2,3,2,,,66,,,,9,2,82,,313,6,,66,,,9,,,,,1937
"ESS9e03_1",9,"3.1","17.02.2021",46404,"IT",0.9668155,1.2812921,1.9090637,2.446068,0.000108385284,2407,15857,100,,,,,,,6,1,2,4,,3,2,7,7,0,2,0,5,1,6,6,,,1,,,,66,2,46,,720,1,,6,,,17,,,,,1973
"ESS9e03_1",9,"3.1","17.02.2021",46421,"IT",1.0388976,0.9377895,1.9090637,1.7902999,0.00010086515,2422,15379,120,,,,,,,1,5,2,8,,2,7,6,7,6,7,6,7,1,2,3,,,9,,,,9,1,79,,113,1,,66,,,2,,,,,1940
"ESS9e03_1",9,"3.1","17.02.2021",46430,"IT",0.97213084,0.87935793,1.9090637,1.6787503,0.000107792664,2408,15368,15,,,,,,,8,3,3,3,,2,8,7,8,4,4,4,8,1,8,8,,,1,,,,66,2,41,,313,1,,6,,,9,,,,,1978
"ESS9e03_1",9,"3.1","17.02.2021",46459,"IT",1.0694721,1.1439689,1.9090637,2.1839094,0.00009798158,2400,15557,60,,,,,,,7,1,1,3,,2,5,5,8,4,4,4,5,1,7,7,,,6,,,,66,2,21,,313,6,,6,,,9,,,,,1998
"ESS9e03_1",9,"3.1","17.02.2021",46500,"IT",1.0388976,0.8937879,1.9090637,1.706298,0.00010086515,2422,15394,910,,,,,,,8,3,2,7,,3,6,6,8,7,8,6,6,1,6,7,,,9,,,,9,2,68,,113,2,,66,,,2,,,,,1951
"ESS9e03_1",9,"3.1","17.02.2021",46524,"IT",0.97213084,1.3654162,1.9090637,2.6066663,0.000107792664,2408,15372,1043,,,,,,,6,8,8,88,,2,88,88,88,88,88,88,88,3,8,8,,,66,,,,66,1,35,,113,1,,6,,,2,,,,,1984
"ESS9e03_1",9,"3.1","17.02.2021",46534,"IT",0.97213084,0.95820045,1.9090637,1.8292656,0.000107792664,2408,15378,60,,,,,,,88,2,2,6,,4,4,5,88,3,3,4,4,1,6,6,,,77,,,,66,2,21,,313,1,,6,,,9,,,,,1998
"ESS9e03_1",9,"3.1","17.02.2021",46599,"IT",1.0001941,0.8918421,1.9090637,1.7025834,0.000104768245,2415,15593,360,,,,,,,7,1,2,5,,1,5,7,8,5,5,4,7,1,8,10,,,1,,,,66,2,67,,323,1,,66,,,8,,,,,1952
"ESS9e03_1",9,"3.1","17.02.2021",46600,"IT",1.0100923,0.998423,1.9090637,1.9060531,0.000103741586,2404,15831,30,,,,,,,4,1,1,5,,3,5,2,5,0,0,5,7,2,0,1,,,66,,,,66,2,30,,313,7,,6,,,9,,,,,1989
"ESS9e03_1",9,"3.1","17.02.2021",46604,"IT",0.9702025,0.99643683,1.9090637,1.9022614,0.000108006905,2409,15844,30,,,,,,,1,2,2,6,,4,5,0,6,0,3,0,6,2,5,8,,,66,,,,9,1,64,,321,1,,66,,,6,,,,,1955
"ESS9e03_1",9,"3.1","17.02.2021",46619,"IT",1.0262675,1.0359781,1.9090637,1.977748,0.00010210648,2419,15354,60,,,,,,,2,2,2,88,,4,5,5,6,88,88,88,5,2,0,2,,,66,,,,66,1,19,,213,6,,6,,,4,,,,,2000
"ESS9e03_1",9,"3.1","17.02.2021",46654,"IT",1.0195882,0.9380525,1.9090637,1.7908019,0.000102775375,2403,15818,20,,,,,,,1,3,2,77,,3,0,0,3,3,0,1,0,1,0,0,,,77,,,,66,1,55,,313,1,,66,,,9,,,,,1964
"ESS9e03_1",9,"3.1","17.02.2021",46704,"IT",1.0262675,1.0115615,1.9090637,1.9311353,0.00010210648,2419,15346,0,,,,,,,88,2,2,88,,4,3,7,9,5,4,4,3,3,7,8,,,66,,,,66,2,29,,323,6,,66,,,8,,,,,1990
"ESS9e03_1",9,"3.1","17.02.2021",46713,"IT",1.0100923,1.0225224,1.9090637,1.9520605,0.000103741586,2404,15823,955,,,,,,,4,3,2,5,,3,0,1,1,1,0,0,0,2,2,1,,,66,,,,66,1,27,,113,1,,66,,,2,,,,,1991
"ESS9e03_1",9,"3.1","17.02.2021",46727,"IT",1.0100923,1.1991694,1.9090637,2.2892907,0.000103741586,2404,15812,90,,,,,,,5,4,1,5,,3,4,3,7,0,4,0,5,1,5,5,,,77,,,,66,2,51,,620,1,,66,,,12,,,,,1968
"ESS9e03_1",9,"3.1","17.02.2021",46741,"IT",1.0100923,0.7297566,1.9090637,1.3931518,0.000103741586,2404,15813,0,,,,,,,4,1,1,10,,2,0,0,1,0,0,0,0,1,8,10,,,77,,,,7,1,37,,720,2,,6,,,17,,,,,1982
"ESS9e03_1",9,"3.1","17.02.2021",46778,"IT",0.8194921,0.67490196,1.9090637,1.2884308,0.00012787014,2421,15380,60,,,,,,,3,3,3,7,,3,2,6,7,2,5,5,5,1,4,3,,,7,,,,7,2,44,,313,1,,6,,,9,,,,,1975
"ESS9e03_1",9,"3.1","17.02.2021",46820,"IT",0.99910665,0.65533274,1.9090637,1.2510719,0.00010488227,2413,15551,180,,,,,,,3,2,3,6,,2,5,5,6,5,6,4,5,1,5,2,,,7,,,,7,1,53,,720,2,,66,,,20,,,,,1966
"ESS9e03_1",9,"3.1","17.02.2021",46849,"IT",1.0100923,1.0042933,1.9090637,1.9172598,0.000103741586,2404,15814,0,,,,,,,1,5,1,6,,4,0,0,0,0,0,0,0,2,1,0,,,66,,,,66,1,64,,213,6,,5,,,4,,,,,1955
"ESS9e03_1",9,"3.1","17.02.2021",46877,"IT",1.0195882,1.2340406,1.9090637,2.3558621,0.000102775375,2403,15344,90,,,,,,,0,8,1,4,,4,1,6,6,1,1,1,1,1,5,0,,,1,,,,66,2,54,,213,3,,6,,,4,,,,,1965
"ESS9e03_1",9,"3.1","17.02.2021",46897,"IT",1.0672629,1.1289773,1.9090637,2.1552894,0.000098184406,2406,15854,120,,,,,,,0,3,2,10,,3,4,5,6,5,0,0,0,1,3,4,,,77,,,,66,2,64,,213,6,,66,,,4,,,,,1954
"ESS9e03_1",9,"3.1","17.02.2021",47001,"IT",0.97213084,0.91861093,1.9090637,1.7536868,0.000107792664,2408,15378,60,,,,,,,5,3,2,6,,3,3,0,2,3,2,6,4,1,5,3,,,9,,,,9,2,71,,113,1,,66,,,2,,,,,1948
"ESS9e03_1",9,"3.1","17.02.2021",47028,"IT",1.0100923,0.9571713,1.9090637,1.827301,0.000103741586,2404,15822,30,,,,,,,2,3,1,88,,4,1,4,6,1,1,1,4,2,0,0,,,66,,,,66,2,63,,213,6,,5,,,4,,,,,1956
"ESS9e03_1",9,"3.1","17.02.2021",47114,"IT",1.0388976,0.777174,1.9090637,1.4836746,0.00010086515,2422,15381,120,,,,,,,2,2,3,8,,2,4,4,8,4,6,6,4,1,3,5,,,8,,,,8,2,57,,323,3,,66,,,8,,,,,1962
"ESS9e03_1",9,"3.1","17.02.2021",47127,"IT",0.9577362,1.0156071,1.9090637,1.9388586,0.000109412766,2423,15389,600,,,,,,,7,2,2,77,,3,8,5,8,6,6,5,8,1,4,6,,,77,,,,66,1,23,,313,6,,6,,,9,,,,,1996
"ESS9e03_1",9,"3.1","17.02.2021",47168,"IT",1.0388976,0.777174,1.9090637,1.4836746,0.00010086515,2422,15397,60,,,,,,,5,3,2,8,,3,3,0,6,0,0,0,88,1,5,3,,,9,,,,9,2,66,,321,3,,66,,,6,,,,,1953
"ESS9e03_1",9,"3.1","17.02.2021",47193,"IT",1.0262675,0.9697673,1.9090637,1.8513474,0.00010210648,2419,15343,120,,,,,,,7,4,2,4,,2,6,7,8,3,4,2,88,1,7,8,,,1,,,,66,2,72,,113,1,,66,,,2,,,,,1947
"ESS9e03_1",9,"3.1","17.02.2021",47212,"IT",1.0500532,0.8647832,1.9090637,1.6509262,0.00009979358,2424,15867,623,,,,,,,7,2,2,77,,2,5,8,7,5,8,3,5,1,8,8,,,77,,,,66,2,51,,313,1,,6,,,9,,,,,1968
"ESS9e03_1",9,"3.1","17.02.2021",47234,"IT",1.0100923,1.0225224,1.9090637,1.9520605,0.000103741586,2404,15823,900,,,,,,,88,3,2,6,,2,5,3,88,5,7,88,8,3,2,1,,,66,,,,66,1,20,,213,1,,6,,,4,,,,,1999
"ESS9e03_1",9,"3.1","17.02.2021",47238,"IT",0.9702025,1.2650111,1.9090637,2.4149866,0.000108006905,2409,15846,0,,,,,,,10,1,2,88,,4,4,4,4,4,4,4,4,2,88,8,,,66,,,,66,1,24,,313,6,,6,,,9,,,,,1995
"ESS9e03_1",9,"3.1","17.02.2021",47247,"IT",1.0262675,0.9697673,1.9090637,1.8513474,0.00010210648,2419,15358,60,,,,,,,7,2,1,7,,3,6,6,6,2,5,2,6,1,7,88,,,9,,,,9,2,77,,113,6,,5,,,2,,,,,1942
"ESS9e03_1",9,"3.1","17.02.2021",47282,"IT",1.0063483,0.92327017,1.9090637,1.7625815,0.00010412755,2420,15363,90,,,,,,,5,5,3,88,,2,88,5,5,5,5,5,5,2,5,5,,,66,,,,66,1,59,,321,1,,66,,,6,,,,,1960
"ESS9e03_1",9,"3.1","17.02.2021",47316,"IT",1.0262675,1.0175091,1.9090637,1.9424896,0.00010210648,2419,15341,879,,,,,,,5,2,1,88,,4,0,7,10,0,0,0,4,1,5,7,,,9,,,,9,1,81,,213,1,,66,,,4,,,,,1938
"ESS9e03_1",9,"3.1","17.02.2021",47381,"IT",1.0001941,1.1024543,1.9090637,2.1046555,0.000104768245,2415,15630,30,,,,,,,7,3,2,5,,4,88,8,9,88,8,88,7,2,9,10,,,66,,,,66,2,18,,213,6,,6,,,4,,,,,2001
"ESS9e03_1",9,"3.1","17.02.2021",47408,"IT",0.9668155,0.9243763,1.9090637,1.7646933,0.000108385284,2407,15853,60,,,,,,,5,2,1,5,,3,1,4,6,0,4,0,5,2,4,1,,,66,,,,66,1,25,,520,6,,6,,,11,,,,,1994
"ESS9e03_1",9,"3.1","17.02.2021",47474,"IT",1.0388976,0.960707,1.9090637,1.8340508,0.00010086515,2422,15379,0,,,,,,,4,3,3,6,,4,6,6,7,6,6,6,6,3,88,4,,,66,,,,66,2,18,,213,6,,6,,,4,,,,,2001
"ESS9e03_1",9,"3.1","17.02.2021",47517,"IT",0.9843203,1.0412384,1.9090637,1.9877905,0.000106457795,2418,15764,0,,,,,,,0,5,1,77,,4,5,6,9,1,2,1,7,2,5,4,,,66,,,,66,2,55,,213,6,,6,,,4,,,,,1964
"ESS9e03_1",9,"3.1","17.02.2021",47540,"IT",0.87221473,0.6822599,1.9090637,1.3024776,0.000120140794,2399,15415,60,,,,,,,9,1,1,2,,1,2,10,0,0,8,0,2,2,8,10,,,66,,,,66,1,62,,720,2,,6,,,17,,,,,1956
"ESS9e03_1",9,"3.1","17.02.2021",47544,"IT",1.0195882,1.0078093,1.9090637,1.923972,0.000102775375,2403,15816,70,,,,,,,5,2,2,5,,4,2,4,4,0,3,0,2,1,0,2,,,77,,,,66,2,27,,313,1,,6,,,9,,,,,1992
"ESS9e03_1",9,"3.1","17.02.2021",47563,"IT",1.0100923,1.0042933,1.9090637,1.9172598,0.000103741586,2404,15822,50,,,,,,,1,3,1,77,,3,4,6,6,4,4,4,5,1,0,2,,,77,,,,66,1,78,,213,1,,66,,,4,,,,,1941
"ESS9e03_1",9,"3.1","17.02.2021",47610,"IT",0.97213084,0.91861093,1.9090637,1.7536868,0.000107792664,2408,15351,300,,,,,,,88,2,2,8,,4,88,5,9,2,7,2,88,1,3,88,,,9,,,,9,2,70,,113,6,,5,,,2,,,,,1949
"ESS9e03_1",9,"3.1","17.02.2021",47626,"IT",1.0388976,0.68177485,1.9090637,1.3015516,0.00010086515,2422,15382,8888,,,,,,,6,2,4,6,,3,6,6,6,7,6,6,6,1,7,8,,,4,,,,5,1,57,,620,1,,66,,,12,,,,,1962
"ESS9e03_1",9,"3.1","17.02.2021",47644,"IT",0.97213084,0.98738855,1.9090637,1.8849876,0.000107792664,2408,15367,20,,,,,,,7,3,2,88,,4,1,7,8,2,6,1,6,3,7,7,,,66,,,,66,2,18,,213,6,,6,,,4,,,,,2001
"ESS9e03_1",9,"3.1","17.02.2021",47744,"IT",0.87221473,0.89442366,1.9090637,1.7075117,0.000120140794,2399,15801,0,,,,,,,88,3,1,77,,4,0,0,5,0,0,0,0,1,3,3,,,77,,,,66,2,66,,213,2,,66,,,4,,,,,1953
"ESS9e03_1",9,"3.1","17.02.2021",47814,"IT",1.0262675,1.2149494,1.9090637,2.3194156,0.00010210648,2419,15358,90,,,,,,,4,2,2,5,,3,3,6,6,3,5,3,5,1,2,4,,,77,,,,66,2,40,,720,1,,3,,,17,,,,,1979
"ESS9e03_1",9,"3.1","17.02.2021",47831,"IT",0.97310954,0.8952906,1.9090637,1.7091668,0.00010768425,2405,15830,150,,,,,,,4,3,1,7,,3,2,5,8,1,2,1,2,1,2,3,,,77,,,,7,1,79,,313,1,,66,,,9,,,,,1940
"ESS9e03_1",9,"3.1","17.02.2021",47873,"IT",0.97310954,0.98508465,1.9090637,1.8805892,0.00010768425,2405,15810,657,,,,,,,8,2,2,77,,3,6,7,7,6,7,6,6,7,6,7,,,66,,,,66,1,34,,113,1,,66,,,2,,,,,1985
"ESS9e03_1",9,"3.1","17.02.2021",47960,"IT",1.0672629,1.2412903,1.9090637,2.3697023,0.000098184406,2406,15854,15,,,,,,,0,2,4,77,,3,0,1,2,0,1,0,0,1,0,1,,,88,,,,66,1,51,,313,1,,66,,,9,,,,,1968
"ESS9e03_1",9,"3.1","17.02.2021",47985,"IT",0.8194921,0.7578147,1.9090637,1.4467165,0.00012787014,2421,15404,0,,,,,,,10,2,1,88,,4,77,7,7,2,77,2,77,3,8,10,,,66,,,,66,2,18,,213,6,,6,,,4,,,,,2001
"ESS9e03_1",9,"3.1","17.02.2021",48006,"IT",1.0100923,1.0523928,1.9090637,2.009085,0.000103741586,2404,15831,30,,,,,,,0,1,1,5,,4,2,3,10,0,1,0,2,1,0,0,,,77,,,,66,1,35,,313,1,,66,,,9,,,,,1984
"ESS9e03_1",9,"3.1","17.02.2021",48010,"IT",0.9577362,0.7164591,1.9090637,1.367766,0.000109412766,2423,15405,240,,,,,,,3,2,3,4,,4,7,8,8,6,5,6,6,1,1,7,,,1,,,,66,2,58,,313,1,,66,,,9,,,,,1961
"ESS9e03_1",9,"3.1","17.02.2021",48056,"IT",0.994965,0.9834704,1.9090637,1.8775076,0.000105318846,2416,15710,10,,,,,,,0,1,1,5,,4,0,8,8,0,0,0,0,1,0,2,,,7,,,,7,2,33,,313,1,,6,,,9,,,,,1986
"ESS9e03_1",9,"3.1","17.02.2021",48057,"IT",1.0500532,0.9478592,1.9090637,1.8095236,0.00009979358,2424,15409,0,,,,,,,88,1,3,4,,3,5,8,8,5,8,5,88,1,7,7,,,1,,,,66,1,84,,113,2,,66,,,2,,,,,1935
"ESS9e03_1",9,"3.1","17.02.2021",48110,"IT",1.0694721,1.0392332,1.9090637,1.9839623,0.00009798158,2400,15647,180,,,,,,,5,2,3,2,,2,77,6,6,77,77,77,6,1,5,5,,,1,,,,1,2,66,,720,1,,6,,,17,,,,,1953
"ESS9e03_1",9,"3.1","17.02.2021",48154,"IT",0.9668155,1.2605948,1.9090637,2.406556,0.000108385284,2407,15855,638,,,,,,,1,1,2,7,,3,8,9,9,3,7,3,8,1,10,0,,,77,,,,66,1,22,,323,1,,6,,,8,,,,,1997
"ESS9e03_1",9,"3.1","17.02.2021",48201,"IT",1.0694721,1.0967038,1.9090637,2.0936773,0.00009798158,2400,15797,832,,,,,,,0,5,2,0,,3,6,4,7,4,4,3,5,1,0,3,,,1,,,,1,2,75,,213,6,,5,,,4,,,,,1944
"ESS9e03_1",9,"3.1","17.02.2021",48224,"IT",0.97213084,0.91861093,1.9090637,1.7536868,0.000107792664,2408,15342,10,,,,,,,5,3,2,5,,3,5,7,7,2,3,2,4,2,4,4,,,66,,,,66,2,81,,113,1,,66,,,2,,,,,1938
"ESS9e03_1",9,"3.1","17.02.2021",48297,"IT",1.0694721,1.2058064,1.9090637,2.3019612,0.00009798158,2400,15799,1090,,,,,,,3,2,3,6,,2,4,7,8,6,7,5,4,1,6,7,,,9,,,,66,1,53,,313,1,,4,,,9,,,,,1966
"ESS9e03_1",9,"3.1","17.02.2021",48327,"IT",0.87221473,0.7777268,1.9090637,1.48473,0.000120140794,2399,15801,30,,,,,,,88,2,1,6,,3,5,5,6,5,5,5,5,1,7,7,,,9,,,,14,2,66,,313,1,,4,,,9,,,,,1953
"ESS9e03_1",9,"3.1","17.02.2021",48392,"IT",1.0672629,1.1289773,1.9090637,2.1552894,0.000098184406,2406,15850,681,,,,,,,88,2,2,88,,4,2,88,8,2,88,2,88,1,5,88,,,7,,,,66,2,70,,113,6,,66,,,2,,,,,1949
"ESS9e03_1",9,"3.1","17.02.2021",48403,"IT",1.0001941,1.0256618,1.9090637,1.9580537,0.000104768245,2415,15587,120,,,,,,,2,4,3,7,,4,10,10,10,5,10,10,10,1,77,6,,,8,,,,8,2,75,,113,6,,5,,,2,,,,,1944
"ESS9e03_1",9,"3.1","17.02.2021",48412,"IT",0.8877146,0.6413431,1.9090637,1.2243649,0.000118043085,2402,15824,1187,,,,,,,1,2,2,77,,4,5,0,0,0,0,0,10,1,0,4,,,77,,,,66,1,40,,620,1,,66,,,12,,,,,1979
"ESS9e03_1",9,"3.1","17.02.2021",48432,"IT",0.97213084,0.8918776,1.9090637,1.7026511,0.000107792664,2408,15376,60,,,,,,,2,2,2,77,,4,2,7,6,0,1,0,3,1,3,1,,,77,,,,66,1,57,,323,1,,66,,,8,,,,,1962
"ESS9e03_1",9,"3.1","17.02.2021",48451,"IT",1.0100923,0.9162708,1.9090637,1.7492193,0.000103741586,2404,15814,60,,,,,,,4,1,1,8,,2,9,9,9,0,9,0,9,1,2,1,,,9,,,,66,2,50,,321,1,,6,,,6,,,,,1969
"ESS9e03_1",9,"3.1","17.02.2021",48466,"IT",1.0672629,1.2412903,1.9090637,2.3697023,0.000098184406,2406,15854,0,,,,,,,0,3,1,5,,3,8,5,9,7,7,7,8,1,0,0,,,7,,,,7,1,43,,321,1,,66,,,6,,,,,1975
"ESS9e03_1",9,"3.1","17.02.2021",48485,"IT",0.99910665,0.65533274,1.9090637,1.2510719,0.00010488227,2413,15549,90,,,,,,,6,1,2,6,,2,2,3,6,2,3,2,3,1,2,2,,,77,,,,66,1,36,,620,1,,6,,,12,,,,,1983
